Area_territoriale;Regione;Prov;Comune_ISTAT;Comune_cat;Sez;Comune_amm;Comune_descrizione;Fascia;Zona;LinkZona;Cod_Tip;Descr_Tipologia;Stato;Stato_prev;Compr_min;Compr_max;Sup_NL_compr;Loc_min;Loc_max;Sup_NL_loc;
NORD-OVEST;PIEMONTE;TO;1001120;A1FZ; ;E216;GRUGLIASCO;D;D4;TO00001368;21;Abitazioni di tipo economico;NORMALE;P;900;1350;L;5,4;8;L;
NORD-OVEST;PIEMONTE;TO;1001120;A1FZ; ;E216;GRUGLIASCO;D;D4;TO00001368;13;Box;NORMALE;P;670;1000;L;3,9;5,8;L;
NORD-OVEST;PIEMONTE;TO;1001120;A1FZ; ;E216;GRUGLIASCO;D;D4;TO00001368;5;Negozi;NORMALE;P;600;1200;L;4,2;8,4;L;
NORD-OVEST;PIEMONTE;TO;1001120;A1FZ; ;E216;GRUGLIASCO;D;D8;TO00001374;20;Abitazioni civili;NORMALE;P;1100;1650;L;4,5;6,7;L;
NORD-OVEST;PIEMONTE;TO;1001120;A1FZ; ;E216;GRUGLIASCO;D;D8;TO00001374;20;Abitazioni civili;OTTIMO; ;1500;2200;L;5,6;8,4;L;
NORD-OVEST;PIEMONTE;TO;1001120;A1FZ; ;E216;GRUGLIASCO;D;D8;TO00001374;13;Box;NORMALE;P;650;980;L;4;6;L;
NORD-OVEST;PIEMONTE;TO;1001121;A1GA; ;E301;INGRIA;B;B1;TO00000372;21;Abitazioni di tipo economico;NORMALE;P;330;490;L;1,4;2,1;L;
NORD-OVEST;PIEMONTE;TO;1001121;A1GA; ;E301;INGRIA;B;B1;TO00000372;9;Magazzini;NORMALE;P;190;280;L;1,2;1,7;L;
NORD-OVEST;PIEMONTE;TO;1001122;A1GB; ;E311;INVERSO PINASCA;B;B1;TO00000374;20;Abitazioni civili;NORMALE;P;560;840;L;3,2;4,8;L;
NORD-OVEST;PIEMONTE;TO;1001122;A1GB; ;E311;INVERSO PINASCA;B;B1;TO00000374;21;Abitazioni di tipo economico;NORMALE;P;430;650;L;2,7;4;L;
NORD-OVEST;PIEMONTE;TO;1001122;A1GB; ;E311;INVERSO PINASCA;B;B1;TO00000374;13;Box;NORMALE;P;390;590;L;2,5;3,7;L;
NORD-OVEST;PIEMONTE;TO;1001122;A1GB; ;E311;INVERSO PINASCA;B;B1;TO00000374;1;Ville e Villini;NORMALE;P;530;790;L;2,7;4;L;
NORD-OVEST;PIEMONTE;TO;1001122;A1GB; ;E311;INVERSO PINASCA;B;B1;TO00000374;9;Magazzini;NORMALE;P;260;390;L;1,8;2,7;L;
NORD-OVEST;PIEMONTE;TO;1001122;A1GB; ;E311;INVERSO PINASCA;B;B1;TO00000374;10;Laboratori;NORMALE;P;310;550;L;1,7;3,3;L;
NORD-OVEST;PIEMONTE;TO;1001123;A1GD; ;E345;ISOLABELLA;B;B1;TO00000376;20;Abitazioni civili;NORMALE;P;630;950;L;2,6;3,9;L;
NORD-OVEST;PIEMONTE;TO;1001123;A1GD; ;E345;ISOLABELLA;B;B1;TO00000376;21;Abitazioni di tipo economico;NORMALE;P;450;680;L;2,2;3,2;L;
NORD-OVEST;PIEMONTE;TO;1001123;A1GD; ;E345;ISOLABELLA;B;B1;TO00000376;13;Box;NORMALE;P;390;580;L;2;3;L;
NORD-OVEST;PIEMONTE;TO;1001123;A1GD; ;E345;ISOLABELLA;B;B1;TO00000376;9;Magazzini;NORMALE;P;280;420;L;2;3;L;
NORD-OVEST;PIEMONTE;TO;1001124;A1GE; ;E368;ISSIGLIO;B;B1;TO00000378;20;Abitazioni civili;NORMALE;P;420;630;L;2;3;L;
NORD-OVEST;PIEMONTE;TO;1001124;A1GE; ;E368;ISSIGLIO;B;B1;TO00000378;21;Abitazioni di tipo economico;NORMALE;P;350;530;L;1,6;2,4;L;
NORD-OVEST;PIEMONTE;TO;1001124;A1GE; ;E368;ISSIGLIO;B;B1;TO00000378;13;Box;NORMALE;P;260;390;L;1,7;2,5;L;
NORD-OVEST;PIEMONTE;TO;1001124;A1GE; ;E368;ISSIGLIO;B;B1;TO00000378;9;Magazzini;NORMALE;P;160;240;L;1,1;1,5;L;
NORD-OVEST;PIEMONTE;TO;1001125;A1GF; ;E379;IVREA;B;B1;TO00000397;20;Abitazioni civili;NORMALE;P;900;1350;L;4,7;7;L;
NORD-OVEST;PIEMONTE;TO;1001125;A1GF; ;E379;IVREA;B;B1;TO00000397;21;Abitazioni di tipo economico;NORMALE;P;620;930;L;3,4;5,1;L;
NORD-OVEST;PIEMONTE;TO;1001125;A1GF; ;E379;IVREA;B;B1;TO00000397;13;Box;NORMALE;P;490;740;L;3;4,5;L;
NORD-OVEST;PIEMONTE;TO;1001125;A1GF; ;E379;IVREA;B;B1;TO00000397;9;Magazzini;NORMALE;P;170;250;L;1,7;2,5;L;
NORD-OVEST;PIEMONTE;TO;1001125;A1GF; ;E379;IVREA;B;B1;TO00000397;5;Negozi;NORMALE;P;580;1150;L;6;12;L;
NORD-OVEST;PIEMONTE;TO;1001125;A1GF; ;E379;IVREA;B;B1;TO00000397;6;Uffici;NORMALE;P;480;960;L;3,6;7,2;L;
NORD-OVEST;PIEMONTE;TO;1001125;A1GF; ;E379;IVREA;B;B1;TO00000397;10;Laboratori;NORMALE;P;210;420;L;1,4;2,8;L;
NORD-OVEST;PIEMONTE;TO;1001125;A1GF; ;E379;IVREA;B;B2;TO00002130;20;Abitazioni civili;NORMALE;P;700;1050;L;3,7;5,5;L;
NORD-OVEST;PIEMONTE;TO;1001125;A1GF; ;E379;IVREA;B;B2;TO00002130;20;Abitazioni civili;OTTIMO; ;1350;2000;L;5,4;8;L;
NORD-OVEST;PIEMONTE;TO;1001125;A1GF; ;E379;IVREA;B;B2;TO00002130;21;Abitazioni di tipo economico;NORMALE;P;630;950;L;3,6;5,4;L;
NORD-OVEST;PIEMONTE;TO;1001125;A1GF; ;E379;IVREA;B;B2;TO00002130;13;Box;NORMALE;P;550;830;L;2,7;4,1;L;
NORD-OVEST;PIEMONTE;TO;1001125;A1GF; ;E379;IVREA;B;B2;TO00002130;9;Magazzini;NORMALE;P;170;250;L;1,5;2,2;L;
NORD-OVEST;PIEMONTE;TO;1001125;A1GF; ;E379;IVREA;B;B2;TO00002130;5;Negozi;NORMALE;P;500;1000;L;5,5;11;L;
NORD-OVEST;PIEMONTE;TO;1001125;A1GF; ;E379;IVREA;B;B2;TO00002130;6;Uffici;NORMALE;P;500;1000;L;3,5;7;L;
NORD-OVEST;PIEMONTE;TO;1001125;A1GF; ;E379;IVREA;B;B2;TO00002130;10;Laboratori;NORMALE;P;210;420;L;1,4;2,8;L;
NORD-OVEST;PIEMONTE;TO;1001125;A1GF; ;E379;IVREA;C;C1;TO00002131;20;Abitazioni civili;NORMALE;P;650;970;L;3,7;5,6;L;
NORD-OVEST;PIEMONTE;TO;1001125;A1GF; ;E379;IVREA;C;C1;TO00002131;21;Abitazioni di tipo economico;NORMALE;P;480;720;L;3,6;5,4;L;
NORD-OVEST;PIEMONTE;TO;1001125;A1GF; ;E379;IVREA;C;C1;TO00002131;13;Box;NORMALE;P;460;680;L;2,7;4;L;
NORD-OVEST;PIEMONTE;TO;1001125;A1GF; ;E379;IVREA;C;C1;TO00002131;9;Magazzini;NORMALE;P;195;290;L;1,3;1,9;L;
NORD-OVEST;PIEMONTE;TO;1001125;A1GF; ;E379;IVREA;C;C1;TO00002131;5;Negozi;NORMALE;P;390;780;L;3,9;7,8;L;
NORD-OVEST;PIEMONTE;TO;1001125;A1GF; ;E379;IVREA;C;C2;TO00002132;20;Abitazioni civili;OTTIMO; ;1250;1900;L;4,9;7,4;L;
NORD-OVEST;PIEMONTE;TO;1001125;A1GF; ;E379;IVREA;C;C2;TO00002132;20;Abitazioni civili;NORMALE;P;800;1200;L;3,3;5;L;
NORD-OVEST;PIEMONTE;TO;1001125;A1GF; ;E379;IVREA;C;C2;TO00002132;21;Abitazioni di tipo economico;NORMALE;P;610;910;L;3,7;5,6;L;
NORD-OVEST;PIEMONTE;TO;1001125;A1GF; ;E379;IVREA;C;C2;TO00002132;13;Box;NORMALE;P;490;740;L;3,1;4,6;L;
NORD-OVEST;PIEMONTE;TO;1001125;A1GF; ;E379;IVREA;C;C2;TO00002132;9;Magazzini;NORMALE;P;195;290;L;1,3;1,9;L;
NORD-OVEST;PIEMONTE;TO;1001125;A1GF; ;E379;IVREA;C;C2;TO00002132;5;Negozi;NORMALE;P;470;940;L;4,2;8,4;L;
NORD-OVEST;PIEMONTE;TO;1001125;A1GF; ;E379;IVREA;D;D1;TO00000398;20;Abitazioni civili;NORMALE;P;840;1250;L;4,1;6,2;L;
NORD-OVEST;PIEMONTE;TO;1001125;A1GF; ;E379;IVREA;D;D1;TO00000398;21;Abitazioni di tipo economico;NORMALE;P;560;840;L;4;6;L;
NORD-OVEST;PIEMONTE;TO;1001125;A1GF; ;E379;IVREA;D;D1;TO00000398;13;Box;NORMALE;P;430;650;L;2,6;3,9;L;
NORD-OVEST;PIEMONTE;TO;1001125;A1GF; ;E379;IVREA;D;D1;TO00000398;1;Ville e Villini;NORMALE;P;770;1150;L;3,3;4,9;L;
NORD-OVEST;PIEMONTE;TO;1001125;A1GF; ;E379;IVREA;D;D2;TO00000941;20;Abitazioni civili;NORMALE;P;790;1200;L;3,8;5,7;L;
NORD-OVEST;PIEMONTE;TO;1001125;A1GF; ;E379;IVREA;D;D2;TO00000941;21;Abitazioni di tipo economico;NORMALE;P;430;650;L;3,3;5;L;
NORD-OVEST;PIEMONTE;TO;1001125;A1GF; ;E379;IVREA;D;D2;TO00000941;13;Box;NORMALE;P;320;470;L;2;3;L;
NORD-OVEST;PIEMONTE;TO;1001125;A1GF; ;E379;IVREA;D;D2;TO00000941;5;Negozi;NORMALE;P;300;600;L;2,8;5,6;L;
NORD-OVEST;PIEMONTE;TO;1001125;A1GF; ;E379;IVREA;D;D3;TO00002155;20;Abitazioni civili;NORMALE;P;720;1050;L;3,4;5;L;
NORD-OVEST;PIEMONTE;TO;1001125;A1GF; ;E379;IVREA;D;D3;TO00002155;21;Abitazioni di tipo economico;NORMALE;P;490;730;L;2,8;4,2;L;
NORD-OVEST;PIEMONTE;TO;1001125;A1GF; ;E379;IVREA;D;D3;TO00002155;13;Box;NORMALE;P;370;550;L;2,1;3,1;L;
NORD-OVEST;PIEMONTE;TO;1001125;A1GF; ;E379;IVREA;D;D3;TO00002155;5;Negozi;NORMALE;P;300;600;L;2,8;5,6;L;
NORD-OVEST;PIEMONTE;TO;1001125;A1GF; ;E379;IVREA;D;D3;TO00002155;8;Capannoni industriali;NORMALE;P;160;320;L;1,3;2,6;L;
NORD-OVEST;PIEMONTE;TO;1001125;A1GF; ;E379;IVREA;D;D6;TO00002571;13;Box;NORMALE;P;450;660;L;2,6;3,8;L;
NORD-OVEST;PIEMONTE;TO;1001125;A1GF; ;E379;IVREA;D;D6;TO00002571;1;Ville e Villini;NORMALE;P;770;1150;L;3,3;4,9;L;
NORD-OVEST;PIEMONTE;TO;1001125;A1GF; ;E379;IVREA;E;E1;TO00000399;20;Abitazioni civili;NORMALE;P;520;780;L;3,1;4,6;L;
NORD-OVEST;PIEMONTE;TO;1001125;A1GF; ;E379;IVREA;E;E1;TO00000399;21;Abitazioni di tipo economico;NORMALE;P;370;560;L;2,3;3,4;L;
NORD-OVEST;PIEMONTE;TO;1001125;A1GF; ;E379;IVREA;E;E1;TO00000399;13;Box;NORMALE;P;320;480;L;2,1;3,1;L;
NORD-OVEST;PIEMONTE;TO;1001126;A1GG; ;E394;LA CASSA;B;B1;TO00000401;20;Abitazioni civili;NORMALE;P;900;1350;L;3,8;5,7;L;
NORD-OVEST;PIEMONTE;TO;1001126;A1GG; ;E394;LA CASSA;B;B1;TO00000401;21;Abitazioni di tipo economico;NORMALE;P;630;940;L;3,4;5;L;
NORD-OVEST;PIEMONTE;TO;1001126;A1GG; ;E394;LA CASSA;B;B1;TO00000401;13;Box;NORMALE;P;430;650;L;3;4,5;L;
NORD-OVEST;PIEMONTE;TO;1001126;A1GG; ;E394;LA CASSA;B;B1;TO00000401;5;Negozi;NORMALE;P;570;1100;L;3,9;7,8;L;
NORD-OVEST;PIEMONTE;TO;1001126;A1GG; ;E394;LA CASSA;D;D1;TO00002510;20;Abitazioni civili;NORMALE;P;930;1400;L;4,2;6,3;L;
NORD-OVEST;PIEMONTE;TO;1001126;A1GG; ;E394;LA CASSA;D;D1;TO00002510;13;Box;NORMALE;P;420;630;L;3;4,5;L;
NORD-OVEST;PIEMONTE;TO;1001126;A1GG; ;E394;LA CASSA;D;D1;TO00002510;1;Ville e Villini;NORMALE;P;1100;1600;L;3,7;5,5;L;
NORD-OVEST;PIEMONTE;TO;1001126;A1GG; ;E394;LA CASSA;E;E1;TO00001094;20;Abitazioni civili;NORMALE;P;730;1100;L;3,4;5;L;
NORD-OVEST;PIEMONTE;TO;1001126;A1GG; ;E394;LA CASSA;E;E1;TO00001094;21;Abitazioni di tipo economico;NORMALE;P;560;840;L;2,7;4,1;L;
NORD-OVEST;PIEMONTE;TO;1001126;A1GG; ;E394;LA CASSA;E;E1;TO00001094;13;Box;NORMALE;P;410;620;L;2,9;4,4;L;
NORD-OVEST;PIEMONTE;TO;1001126;A1GG; ;E394;LA CASSA;E;E1;TO00001094;1;Ville e Villini;NORMALE;P;900;1350;L;3,7;5,5;L;
NORD-OVEST;PIEMONTE;TO;1001127;A1GH; ;E423;LA LOGGIA;B;B1;TO00000403;20;Abitazioni civili;OTTIMO; ;1500;2200;L;5,4;8;L;
NORD-OVEST;PIEMONTE;TO;1001127;A1GH; ;E423;LA LOGGIA;B;B1;TO00000403;20;Abitazioni civili;NORMALE;P;1200;1750;L;4,4;6,6;L;
NORD-OVEST;PIEMONTE;TO;1001127;A1GH; ;E423;LA LOGGIA;B;B1;TO00000403;21;Abitazioni di tipo economico;NORMALE;P;830;1250;L;4,3;6,4;L;
NORD-OVEST;PIEMONTE;TO;1001127;A1GH; ;E423;LA LOGGIA;B;B1;TO00000403;13;Box;NORMALE;P;500;750;L;2,9;4,3;L;
NORD-OVEST;PIEMONTE;TO;1001127;A1GH; ;E423;LA LOGGIA;B;B1;TO00000403;1;Ville e Villini;NORMALE;P;1150;1700;L;4,4;6,6;L;
NORD-OVEST;PIEMONTE;TO;1001127;A1GH; ;E423;LA LOGGIA;B;B1;TO00000403;5;Negozi;NORMALE;P;470;940;L;3,4;6,8;L;
NORD-OVEST;PIEMONTE;TO;1001127;A1GH; ;E423;LA LOGGIA;D;D1;TO00001297;20;Abitazioni civili;NORMALE;P;1100;1600;L;4,9;7,3;L;
NORD-OVEST;PIEMONTE;TO;1001127;A1GH; ;E423;LA LOGGIA;D;D1;TO00001297;9;Magazzini;NORMALE;P;330;490;L;1,8;2,7;L;
NORD-OVEST;PIEMONTE;TO;1001127;A1GH; ;E423;LA LOGGIA;D;D1;TO00001297;8;Capannoni industriali;NORMALE;P;290;580;L;1,9;3,6;L;
NORD-OVEST;PIEMONTE;TO;1001128;A1GI; ;E445;LANZO TORINESE;B;B1;TO00000979;20;Abitazioni civili;NORMALE;P;700;1050;L;3,7;5,6;L;
NORD-OVEST;PIEMONTE;TO;1001128;A1GI; ;E445;LANZO TORINESE;B;B1;TO00000979;21;Abitazioni di tipo economico;NORMALE;P;550;830;L;3,2;4,8;L;
NORD-OVEST;PIEMONTE;TO;1001128;A1GI; ;E445;LANZO TORINESE;B;B1;TO00000979;13;Box;NORMALE;P;540;810;L;2,7;4,1;L;
NORD-OVEST;PIEMONTE;TO;1001128;A1GI; ;E445;LANZO TORINESE;B;B1;TO00000979;9;Magazzini;NORMALE;P;260;390;L;2;2,9;L;
NORD-OVEST;PIEMONTE;TO;1001128;A1GI; ;E445;LANZO TORINESE;B;B1;TO00000979;5;Negozi;NORMALE;P;410;820;L;3,9;7,8;L;
NORD-OVEST;PIEMONTE;TO;1001128;A1GI; ;E445;LANZO TORINESE;B;B1;TO00000979;10;Laboratori;NORMALE;P;240;480;L;1,7;3,4;L;
NORD-OVEST;PIEMONTE;TO;1001128;A1GI; ;E445;LANZO TORINESE;C;C1;TO00000406;20;Abitazioni civili;OTTIMO; ;1450;2200;L;4,8;7,2;L;
NORD-OVEST;PIEMONTE;TO;1001128;A1GI; ;E445;LANZO TORINESE;C;C1;TO00000406;20;Abitazioni civili;NORMALE;P;730;1100;L;3,6;5,4;L;
NORD-OVEST;PIEMONTE;TO;1001128;A1GI; ;E445;LANZO TORINESE;C;C1;TO00000406;21;Abitazioni di tipo economico;NORMALE;P;540;810;L;3,4;5,2;L;
NORD-OVEST;PIEMONTE;TO;1001128;A1GI; ;E445;LANZO TORINESE;C;C1;TO00000406;13;Box;NORMALE;P;520;780;L;2,7;4;L;
NORD-OVEST;PIEMONTE;TO;1001128;A1GI; ;E445;LANZO TORINESE;C;C1;TO00000406;1;Ville e Villini;NORMALE;P;700;1050;L;3,2;4,8;L;
NORD-OVEST;PIEMONTE;TO;1001128;A1GI; ;E445;LANZO TORINESE;C;C1;TO00000406;9;Magazzini;NORMALE;P;260;390;L;1,7;2,5;L;
NORD-OVEST;PIEMONTE;TO;1001128;A1GI; ;E445;LANZO TORINESE;C;C1;TO00000406;5;Negozi;NORMALE;P;380;760;L;4,1;8,2;L;
NORD-OVEST;PIEMONTE;TO;1001128;A1GI; ;E445;LANZO TORINESE;C;C1;TO00000406;6;Uffici;NORMALE;P;530;1050;L;3,4;6,8;L;
NORD-OVEST;PIEMONTE;TO;1001128;A1GI; ;E445;LANZO TORINESE;C;C1;TO00000406;8;Capannoni industriali;NORMALE;P;170;340;L;1,4;2,8;L;
NORD-OVEST;PIEMONTE;TO;1001128;A1GI; ;E445;LANZO TORINESE;C;C1;TO00000406;10;Laboratori;NORMALE;P;240;480;L;1,4;2,6;L;
NORD-OVEST;PIEMONTE;TO;1001128;A1GI; ;E445;LANZO TORINESE;D;D1;TO00001106;20;Abitazioni civili;NORMALE;P;700;1050;L;3,9;5,9;L;
NORD-OVEST;PIEMONTE;TO;1001128;A1GI; ;E445;LANZO TORINESE;D;D1;TO00001106;9;Magazzini;NORMALE;P;230;340;L;1,6;2,3;L;
NORD-OVEST;PIEMONTE;TO;1001128;A1GI; ;E445;LANZO TORINESE;D;D1;TO00001106;8;Capannoni industriali;NORMALE;P;170;340;L;1,4;2,8;L;
NORD-OVEST;PIEMONTE;TO;1001129;A1GJ; ;E484;LAURIANO;B;B1;TO00000408;20;Abitazioni civili;NORMALE;P;660;990;L;3,5;5,3;L;
NORD-OVEST;PIEMONTE;TO;1001129;A1GJ; ;E484;LAURIANO;B;B1;TO00000408;21;Abitazioni di tipo economico;NORMALE;P;460;690;L;2,7;4,1;L;
NORD-OVEST;PIEMONTE;TO;1001129;A1GJ; ;E484;LAURIANO;B;B1;TO00000408;1;Ville e Villini;NORMALE;P;750;1100;L;3,2;4,8;L;
NORD-OVEST;PIEMONTE;TO;1001129;A1GJ; ;E484;LAURIANO;B;B1;TO00000408;9;Magazzini;NORMALE;P;280;420;L;1,8;2,7;L;
NORD-OVEST;PIEMONTE;TO;1001129;A1GJ; ;E484;LAURIANO;B;B1;TO00000408;5;Negozi;NORMALE;P;420;830;L;3,1;6,2;L;
NORD-OVEST;PIEMONTE;TO;1001129;A1GJ; ;E484;LAURIANO;B;B1;TO00000408;8;Capannoni industriali;NORMALE;P;200;400;L;1,4;2,7;L;
NORD-OVEST;PIEMONTE;TO;1001130;A1GK; ;E518;LEINI;B;B1;TO00001610;20;Abitazioni civili;OTTIMO; ;1500;2250;L;6,6;9,9;L;
NORD-OVEST;PIEMONTE;TO;1001130;A1GK; ;E518;LEINI;B;B1;TO00001610;20;Abitazioni civili;NORMALE;P;1000;1500;L;4,4;6,6;L;
NORD-OVEST;PIEMONTE;TO;1001130;A1GK; ;E518;LEINI;B;B1;TO00001610;21;Abitazioni di tipo economico;NORMALE;P;800;1200;L;4,9;7,3;L;
NORD-OVEST;PIEMONTE;TO;1001130;A1GK; ;E518;LEINI;B;B1;TO00001610;13;Box;NORMALE;P;580;870;L;3,1;4,7;L;
NORD-OVEST;PIEMONTE;TO;1001130;A1GK; ;E518;LEINI;B;B1;TO00001610;1;Ville e Villini;NORMALE;P;1200;1800;L;4,2;6,3;L;
NORD-OVEST;PIEMONTE;TO;1001130;A1GK; ;E518;LEINI;B;B1;TO00001610;9;Magazzini;NORMALE;P;350;520;L;2,7;4;L;
NORD-OVEST;PIEMONTE;TO;1001130;A1GK; ;E518;LEINI;B;B1;TO00001610;5;Negozi;NORMALE;P;550;1100;L;5,3;10,6;L;
NORD-OVEST;PIEMONTE;TO;1001130;A1GK; ;E518;LEINI;B;B1;TO00001610;6;Uffici;NORMALE;P;650;1250;L;3,6;7,1;L;
NORD-OVEST;PIEMONTE;TO;1001130;A1GK; ;E518;LEINI;B;B1;TO00001610;8;Capannoni industriali;NORMALE;P;220;420;L;1,7;3,4;L;
NORD-OVEST;PIEMONTE;TO;1001130;A1GK; ;E518;LEINI;B;B1;TO00001610;7;Capannoni tipici;NORMALE;P;230;450;L;1,8;3,6;L;
NORD-OVEST;PIEMONTE;TO;1001130;A1GK; ;E518;LEINI;B;B1;TO00001610;10;Laboratori;NORMALE;P;370;720;L;2,2;4,4;L;
NORD-OVEST;PIEMONTE;TO;1001130;A1GK; ;E518;LEINI;R;R2;TO00003430;20;Abitazioni civili;NORMALE;P;830;1250;L;3,7;5,6;L;
NORD-OVEST;PIEMONTE;TO;1001131;A1GL; ;E520;LEMIE;B;B1;TO00000413;21;Abitazioni di tipo economico;NORMALE;P;350;520;L;1,4;2,1;L;
NORD-OVEST;PIEMONTE;TO;1001131;A1GL; ;E520;LEMIE;B;B1;TO00000413;13;Box;NORMALE;P;280;420;L;1,4;2,1;L;
NORD-OVEST;PIEMONTE;TO;1001131;A1GL; ;E520;LEMIE;B;B1;TO00000413;9;Magazzini;NORMALE;P;190;280;L;1,2;1,8;L;
NORD-OVEST;PIEMONTE;TO;1001132;A1GM; ;E551;LESSOLO;B;B1;TO00000415;21;Abitazioni di tipo economico;NORMALE;P;360;540;L;2,2;3,3;L;
NORD-OVEST;PIEMONTE;TO;1001132;A1GM; ;E551;LESSOLO;B;B1;TO00000415;13;Box;NORMALE;P;350;520;L;2,5;3,7;L;
NORD-OVEST;PIEMONTE;TO;1001132;A1GM; ;E551;LESSOLO;B;B1;TO00000415;9;Magazzini;NORMALE;P;160;240;L;1;1,5;L;
NORD-OVEST;PIEMONTE;TO;1001132;A1GM; ;E551;LESSOLO;C;C1;TO00001299;20;Abitazioni civili;NORMALE;P;490;740;L;2,5;3,7;L;
NORD-OVEST;PIEMONTE;TO;1001132;A1GM; ;E551;LESSOLO;C;C1;TO00001299;21;Abitazioni di tipo economico;NORMALE;P;350;530;L;2,2;3,3;L;
NORD-OVEST;PIEMONTE;TO;1001132;A1GM; ;E551;LESSOLO;C;C1;TO00001299;13;Box;NORMALE;P;350;520;L;2,5;3,7;L;
NORD-OVEST;PIEMONTE;TO;1001132;A1GM; ;E551;LESSOLO;C;C1;TO00001299;9;Magazzini;NORMALE;P;170;250;L;1;1,4;L;
NORD-OVEST;PIEMONTE;TO;1001132;A1GM; ;E551;LESSOLO;C;C1;TO00001299;5;Negozi;NORMALE;P;310;610;L;2,3;4,6;L;
NORD-OVEST;PIEMONTE;TO;1001132;A1GM; ;E551;LESSOLO;D;D1;TO00001300;8;Capannoni industriali;NORMALE;P;150;300;L;1,1;2,2;L;
NORD-OVEST;PIEMONTE;TO;1001133;A1GN; ;E566;LEVONE;B;B1;TO00000417;20;Abitazioni civili;NORMALE;P;510;770;L;2,6;3,9;L;
NORD-OVEST;PIEMONTE;TO;1001133;A1GN; ;E566;LEVONE;B;B1;TO00000417;21;Abitazioni di tipo economico;NORMALE;P;430;640;L;2,1;3,1;L;
NORD-OVEST;PIEMONTE;TO;1001133;A1GN; ;E566;LEVONE;B;B1;TO00000417;13;Box;NORMALE;P;390;590;L;2,4;3,6;L;
NORD-OVEST;PIEMONTE;TO;1001133;A1GN; ;E566;LEVONE;B;B1;TO00000417;9;Magazzini;NORMALE;P;300;450;L;1,9;2,8;L;
NORD-OVEST;PIEMONTE;TO;1001133;A1GN; ;E566;LEVONE;B;B1;TO00000417;8;Capannoni industriali;NORMALE;P;190;380;L;1,3;2,6;L;
NORD-OVEST;PIEMONTE;TO;1001134;A1GP; ;E635;LOCANA;B;B1;TO00000420;20;Abitazioni civili;NORMALE;P;460;690;L;2,4;3,6;L;
NORD-OVEST;PIEMONTE;TO;1001134;A1GP; ;E635;LOCANA;B;B1;TO00000420;21;Abitazioni di tipo economico;NORMALE;P;420;630;L;2,2;3,3;L;
NORD-OVEST;PIEMONTE;TO;1001134;A1GP; ;E635;LOCANA;B;B1;TO00000420;13;Box;NORMALE;P;340;510;L;2;2,8;L;
NORD-OVEST;PIEMONTE;TO;1001134;A1GP; ;E635;LOCANA;B;B1;TO00000420;9;Magazzini;NORMALE;P;200;300;L;1,4;2,1;L;
NORD-OVEST;PIEMONTE;TO;1001134;A1GP; ;E635;LOCANA;B;B1;TO00000420;5;Negozi;NORMALE;P;400;800;L;3,4;6,8;L;
NORD-OVEST;PIEMONTE;TO;1001135;A1GQ; ;E660;LOMBARDORE;B;B1;TO00000422;20;Abitazioni civili;NORMALE;P;730;1100;L;3,5;5,2;L;
NORD-OVEST;PIEMONTE;TO;1001135;A1GQ; ;E660;LOMBARDORE;B;B1;TO00000422;21;Abitazioni di tipo economico;NORMALE;P;540;810;L;2,9;4,4;L;
NORD-OVEST;PIEMONTE;TO;1001135;A1GQ; ;E660;LOMBARDORE;B;B1;TO00000422;13;Box;NORMALE;P;430;640;L;3,1;4,7;L;
NORD-OVEST;PIEMONTE;TO;1001135;A1GQ; ;E660;LOMBARDORE;B;B1;TO00000422;9;Magazzini;NORMALE;P;340;500;L;1,9;2,8;L;
NORD-OVEST;PIEMONTE;TO;1001135;A1GQ; ;E660;LOMBARDORE;B;B1;TO00000422;5;Negozi;NORMALE;P;490;980;L;3,8;7,6;L;
NORD-OVEST;PIEMONTE;TO;1001135;A1GQ; ;E660;LOMBARDORE;B;B1;TO00000422;8;Capannoni industriali;NORMALE;P;220;430;L;1,3;2,6;L;
NORD-OVEST;PIEMONTE;TO;1001136;A1GR; ;E661;LOMBRIASCO;B;B1;TO00000424;20;Abitazioni civili;NORMALE;P;630;950;L;3,7;5,5;L;
NORD-OVEST;PIEMONTE;TO;1001136;A1GR; ;E661;LOMBRIASCO;B;B1;TO00000424;21;Abitazioni di tipo economico;NORMALE;P;470;700;L;3,1;4,6;L;
NORD-OVEST;PIEMONTE;TO;1001136;A1GR; ;E661;LOMBRIASCO;B;B1;TO00000424;13;Box;NORMALE;P;450;670;L;2,4;3,6;L;
NORD-OVEST;PIEMONTE;TO;1001136;A1GR; ;E661;LOMBRIASCO;B;B1;TO00000424;1;Ville e Villini;NORMALE;P;700;1050;L;2,7;4;L;
NORD-OVEST;PIEMONTE;TO;1001136;A1GR; ;E661;LOMBRIASCO;B;B1;TO00000424;9;Magazzini;NORMALE;P;310;460;L;2;3;L;
NORD-OVEST;PIEMONTE;TO;1001136;A1GR; ;E661;LOMBRIASCO;B;B1;TO00000424;5;Negozi;NORMALE;P;440;880;L;3,1;6,2;L;
NORD-OVEST;PIEMONTE;TO;1001137;A1GS; ;E683;LORANZE`;B;B1;TO00000427;21;Abitazioni di tipo economico;NORMALE;P;390;590;L;2,1;3,1;L;
NORD-OVEST;PIEMONTE;TO;1001137;A1GS; ;E683;LORANZE`;B;B1;TO00000427;13;Box;NORMALE;P;270;410;L;1,8;2,7;L;
